layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,920293271.611222,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.10,,123.0,123.0,week1_monday.tcpdump,1688,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.699215,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1689,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.6998212,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1690,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.70031,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1691,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.700804,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1692,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.701297,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1693,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.701818,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1694,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.7023,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1695,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.70279,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1696,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.7051,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1697,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.8004608,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1698,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.801042,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1699,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.801536,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1700,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.8020288,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1701,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.8025212,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1702,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.803017,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1703,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.803508,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1704,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.804,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1705,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.8062688,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1706,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.806688,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1707,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.900857,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1708,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.901443,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1709,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.901936,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1710,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.9024632,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1711,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.9029348,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1712,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.903433,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1713,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.903922,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1714,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.904458,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1715,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.906597,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1716,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293271.9973131,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1717,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.997884,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1718,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.998378,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1719,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.998872,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1720,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.9993652,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1721,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293271.999864,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1722,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.000353,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1723,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.0008472,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1724,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.002978,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1725,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.003484,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1726,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.09775,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1727,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.0982788,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1728,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.098773,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1729,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.099266,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1730,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.099764,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1731,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.100253,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1732,,
Ether,590,IP,576,TCP,556.0,SMTPRequest,536.0,,,920293272.100744,590,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,24.0,1171.0,25.0,week1_monday.tcpdump,1733,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.1029972,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1734,,
Ether,385,IP,371,TCP,351.0,SMTPRequest,331.0,,,920293272.103424,385,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,24.0,1171.0,25.0,week1_monday.tcpdump,1735,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.19811,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1736,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920293272.308616,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,24.0,25.0,1171.0,week1_monday.tcpdump,1737,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920293272.308875,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,24.0,1171.0,25.0,week1_monday.tcpdump,1738,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920293272.3124268,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,24.0,25.0,1171.0,week1_monday.tcpdump,1739,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.325696,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1740,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.3274368,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,17.0,1171.0,25.0,week1_monday.tcpdump,1741,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293272.3277428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,2.0,1172.0,25.0,week1_monday.tcpdump,1742,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920293272.328667,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,18.0,25.0,1172.0,week1_monday.tcpdump,1743,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.3288392,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,16.0,1172.0,25.0,week1_monday.tcpdump,1744,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.328929,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,16.0,25.0,1171.0,week1_monday.tcpdump,1745,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.804622,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.50,135.8.60.182,17.0,25.0,1171.0,week1_monday.tcpdump,1746,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293272.8047788,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.50,16.0,1171.0,25.0,week1_monday.tcpdump,1747,,
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920293272.9517052,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,,53.0,53.0,week1_monday.tcpdump,1748,,
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920293272.952301,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,1749,,
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920293273.10446,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,135.8.60.182,,53.0,53.0,week1_monday.tcpdump,1750,,
Ether,146,IP,132,UDP,112.0,DNS,104.0,,,920293273.104849,146,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,1751,,
Ether,144,IP,130,TCP,110.0,SMTPResponse,90.0,,,920293273.10748,144,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1752,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293273.109538,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1753,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920293273.111084,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1754,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920293273.111386,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1755,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293273.1121608,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1756,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.112442,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1757,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920293273.113226,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1758,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.113614,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1759,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.1144,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1760,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.114677,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1761,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.1154448,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1762,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293273.115726,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1763,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293273.1164992,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1764,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920293273.11676,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1765,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,,,920293273.117525,89,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1766,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293273.1177868,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1767,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293273.118568,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1768,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.1188332,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1769,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.119614,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1770,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.119885,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1771,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.120662,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1772,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.120928,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1773,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.121701,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1774,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.1219631,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1775,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.122726,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1776,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.122992,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1777,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.123813,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1778,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293273.12409,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1779,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293273.124902,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1780,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920293273.125167,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1781,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,,,920293273.125932,89,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1782,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293273.126196,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1783,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293273.1269712,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1784,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.1272472,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1785,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.128048,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1786,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.1283132,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1787,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920293273.147998,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,16.0,25.0,1172.0,week1_monday.tcpdump,1788,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.151233,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1789,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.151486,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1790,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.152346,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1791,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.152605,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1792,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.1533768,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1793,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.153652,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1794,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.15445,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1795,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.154708,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1796,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.155488,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1797,,
Ether,89,IP,75,TCP,55.0,SMTPRequest,35.0,,,920293273.155752,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1798,,
Ether,88,IP,74,TCP,54.0,SMTPResponse,34.0,,,920293273.1565188,88,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1799,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920293273.15679,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1800,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,,,920293273.157556,89,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1801,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920293273.15782,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1802,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920293273.158594,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1803,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920293273.1588528,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1804,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920293273.159696,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1805,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920293273.1599052,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.204,24.0,1172.0,25.0,week1_monday.tcpdump,1806,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920293273.160656,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,135.8.60.182,24.0,25.0,1172.0,week1_monday.tcpdump,1807,,
