layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466475.349177,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.24,172.16.114.148,18.0,80.0,2116.0,week1_wednesday.tcpdump,3017,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.349833,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,205.181.112.24,16.0,2116.0,80.0,week1_wednesday.tcpdump,3018,,
Ether,324,IP,310,TCP,290.0,HTTP,270.0,HTTPRequest,270.0,920466475.3505132,324,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,205.181.112.24,24.0,2116.0,80.0,week1_wednesday.tcpdump,3019,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.363955,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.24,172.16.114.148,16.0,80.0,2116.0,week1_wednesday.tcpdump,3020,,
Ether,266,IP,252,TCP,232.0,HTTP,212.0,HTTPResponse,212.0,920466475.3670052,266,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.24,172.16.114.148,24.0,80.0,2116.0,week1_wednesday.tcpdump,3021,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.367128,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.24,172.16.114.148,17.0,80.0,2116.0,week1_wednesday.tcpdump,3022,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.367932,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,205.181.112.24,16.0,2116.0,80.0,week1_wednesday.tcpdump,3023,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.36813,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,205.181.112.24,17.0,2116.0,80.0,week1_wednesday.tcpdump,3024,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.371412,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.24,172.16.114.148,16.0,80.0,2116.0,week1_wednesday.tcpdump,3025,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466475.524874,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,3026,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466475.52634,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,3027,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466475.54754,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,2.0,1810.0,25.0,week1_wednesday.tcpdump,3028,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466475.549964,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,18.0,25.0,1810.0,week1_wednesday.tcpdump,3029,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466475.550185,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,16.0,1810.0,25.0,week1_wednesday.tcpdump,3030,,
Ether,85,IP,71,UDP,51.0,DNS,43.0,,,920466475.5532053,85,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,3031,,
Ether,151,IP,137,UDP,117.0,DNS,109.0,,,920466475.557241,151,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_wednesday.tcpdump,3032,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,,,920466475.559376,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,,137.0,137.0,week1_wednesday.tcpdump,3033,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,UDPerror,58.0,920466475.559858,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,,,,week1_wednesday.tcpdump,3034,NBNSQueryRequest,50.0
Dot3,54,LLC,40,Raw,37.0,,,,,920466476.704664,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,3035,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,,,920466477.051209,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,,137.0,137.0,week1_wednesday.tcpdump,3036,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,UDPerror,58.0,920466477.051501,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,,,,week1_wednesday.tcpdump,3037,NBNSQueryRequest,50.0
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466477.53637,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,3038,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466477.537867,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,3039,,
Ether,92,IP,78,UDP,58.0,NBNSQueryRequest,50.0,,,920466478.551205,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,,137.0,137.0,week1_wednesday.tcpdump,3040,,
Ether,120,IP,106,ICMP,86.0,IPerror,78.0,UDPerror,58.0,920466478.551912,120,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,,,,week1_wednesday.tcpdump,3041,NBNSQueryRequest,50.0
Ether,60,Raw,46,,,,,,,920466478.661146,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_wednesday.tcpdump,3042,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466479.206102,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,3043,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466479.5314132,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,3044,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466479.532852,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,3045,,
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,,,920466480.0539632,86,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3046,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466480.068543,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,16.0,1810.0,25.0,week1_wednesday.tcpdump,3047,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920466480.0893632,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3048,,
Ether,60,IP,46,TCP,26.0,SMTPResponse,6.0,,,920466480.090122,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3049,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920466480.090575,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3050,,
Ether,63,IP,49,TCP,29.0,SMTPResponse,9.0,,,920466480.0913132,63,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3051,,
Ether,89,IP,75,TCP,55.0,SMTPRequest,35.0,,,920466480.091601,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3052,,
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,,,920466480.092472,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3053,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920466480.092814,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3054,,
Ether,100,IP,86,TCP,66.0,SMTPResponse,46.0,,,920466480.09365,100,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3055,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466480.093943,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3056,,
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,,,920466480.095978,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3057,,
Ether,1040,IP,1026,TCP,1006.0,SMTPRequest,986.0,,,920466480.097057,1040,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3058,,
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,,,920466480.099444,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3059,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466480.099681,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,24.0,1810.0,25.0,week1_wednesday.tcpdump,3060,,
Ether,109,IP,95,TCP,75.0,SMTPResponse,55.0,,,920466480.10219,109,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,24.0,25.0,1810.0,week1_wednesday.tcpdump,3061,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466480.104231,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,17.0,1810.0,25.0,week1_wednesday.tcpdump,3062,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466480.104919,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,16.0,25.0,1810.0,week1_wednesday.tcpdump,3063,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466480.105116,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,135.8.60.182,17.0,25.0,1810.0,week1_wednesday.tcpdump,3064,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466480.105284,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.112.100,16.0,1810.0,25.0,week1_wednesday.tcpdump,3065,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,,,920466481.0598688,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week1_wednesday.tcpdump,3066,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466481.517502,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,3067,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466481.520698,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,3068,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466482.2050552,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,3069,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466483.2059152,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,3070,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466483.523819,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,3071,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466483.527377,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,3072,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466484.484773,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,2.0,1811.0,25.0,week1_wednesday.tcpdump,3073,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466484.485556,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,18.0,25.0,1811.0,week1_wednesday.tcpdump,3074,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.4857768,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,16.0,1811.0,25.0,week1_wednesday.tcpdump,3075,,
Ether,139,IP,125,TCP,105.0,SMTPResponse,85.0,,,920466484.512069,139,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3076,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.5285288,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,16.0,1811.0,25.0,week1_wednesday.tcpdump,3077,,
Ether,77,IP,63,TCP,43.0,SMTPRequest,23.0,,,920466484.551105,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3078,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920466484.551959,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3079,,
Ether,77,IP,63,TCP,43.0,SMTPRequest,23.0,,,920466484.552438,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3080,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.565316,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,16.0,25.0,1811.0,week1_wednesday.tcpdump,3081,,
Ether,99,IP,85,TCP,65.0,SMTPResponse,45.0,,,920466484.579349,99,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3082,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920466484.579651,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3083,,
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,,,920466484.580506,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3084,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920466484.580877,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3085,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920466484.58167,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3086,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466484.581974,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3087,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920466484.584118,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3088,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920466484.585168,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3089,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.605316,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,16.0,25.0,1811.0,week1_wednesday.tcpdump,3090,,
Ether,674,IP,660,TCP,640.0,SMTPRequest,620.0,,,920466484.6059848,674,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3091,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920466484.612016,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3092,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920466484.612252,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,24.0,1811.0,25.0,week1_wednesday.tcpdump,3093,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920466484.613027,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,24.0,25.0,1811.0,week1_wednesday.tcpdump,3094,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.61378,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,17.0,25.0,1811.0,week1_wednesday.tcpdump,3095,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.613955,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,16.0,1811.0,25.0,week1_wednesday.tcpdump,3096,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.619001,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.112.207,17.0,1811.0,25.0,week1_wednesday.tcpdump,3097,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466484.6193,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,2.0,1812.0,25.0,week1_wednesday.tcpdump,3098,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.619854,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,197.182.91.233,16.0,25.0,1811.0,week1_wednesday.tcpdump,3099,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466484.620364,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,18.0,25.0,1812.0,week1_wednesday.tcpdump,3100,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466484.620524,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,16.0,1812.0,25.0,week1_wednesday.tcpdump,3101,,
Ether,73,IP,59,UDP,39.0,DNS,31.0,,,920466485.062473,73,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,3102,,
Ether,133,IP,119,UDP,99.0,DNS,91.0,,,920466485.066252,133,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_wednesday.tcpdump,3103,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.114843,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,2.0,2120.0,80.0,week1_wednesday.tcpdump,3104,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.118585,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,18.0,80.0,2120.0,week1_wednesday.tcpdump,3105,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.1213868,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,16.0,2120.0,80.0,week1_wednesday.tcpdump,3106,,
Ether,215,IP,201,TCP,181.0,HTTP,161.0,HTTPRequest,161.0,920466485.121988,215,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,24.0,2120.0,80.0,week1_wednesday.tcpdump,3107,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466485.1431552,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3108,Raw,1348.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466485.144355,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3109,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.155341,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,16.0,2120.0,80.0,week1_wednesday.tcpdump,3110,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466485.159646,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3111,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466485.1608788,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3112,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466485.162106,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3113,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.165282,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,16.0,2120.0,80.0,week1_wednesday.tcpdump,3114,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466485.169469,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3115,,
Ether,727,IP,713,TCP,693.0,HTTP,673.0,Raw,673.0,920466485.170068,727,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,24.0,80.0,2120.0,week1_wednesday.tcpdump,3116,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.1703132,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,17.0,80.0,2120.0,week1_wednesday.tcpdump,3117,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.172177,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,16.0,2120.0,80.0,week1_wednesday.tcpdump,3118,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.1725768,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.74,17.0,2120.0,80.0,week1_wednesday.tcpdump,3119,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.175826,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.74,172.16.114.169,16.0,80.0,2120.0,week1_wednesday.tcpdump,3120,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920466485.220528,71,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,3121,,
Ether,131,IP,117,UDP,97.0,DNS,89.0,,,920466485.224391,131,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_wednesday.tcpdump,3122,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.226267,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,2.0,2122.0,80.0,week1_wednesday.tcpdump,3123,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.229823,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,18.0,80.0,2122.0,week1_wednesday.tcpdump,3124,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.230488,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,16.0,2122.0,80.0,week1_wednesday.tcpdump,3125,,
Ether,260,IP,246,TCP,226.0,HTTP,206.0,HTTPRequest,206.0,920466485.231091,260,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,24.0,2122.0,80.0,week1_wednesday.tcpdump,3126,,
Ether,579,IP,565,TCP,545.0,HTTP,525.0,HTTPResponse,525.0,920466485.247925,579,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,24.0,80.0,2122.0,week1_wednesday.tcpdump,3127,Raw,374.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.248045,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,17.0,80.0,2122.0,week1_wednesday.tcpdump,3128,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.2492052,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,16.0,2122.0,80.0,week1_wednesday.tcpdump,3129,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.250347,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,17.0,2122.0,80.0,week1_wednesday.tcpdump,3130,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.2525368,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,2.0,2123.0,80.0,week1_wednesday.tcpdump,3131,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.2528732,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,16.0,80.0,2122.0,week1_wednesday.tcpdump,3132,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466485.2541268,60,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,18.0,80.0,2123.0,week1_wednesday.tcpdump,3133,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466485.25475,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,16.0,2123.0,80.0,week1_wednesday.tcpdump,3134,,
Ether,283,IP,269,TCP,249.0,HTTP,229.0,HTTPRequest,229.0,920466485.255361,283,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,204.71.200.129,24.0,2123.0,80.0,week1_wednesday.tcpdump,3135,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466485.272539,1514,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,16.0,80.0,2123.0,week1_wednesday.tcpdump,3136,Raw,1308.0
Ether,1142,IP,1128,TCP,1108.0,HTTP,1088.0,Raw,1088.0,920466485.273464,1142,00:60:97:de:54:36,00:10:7b:38:46:32,204.71.200.129,172.16.114.169,24.0,80.0,2123.0,week1_wednesday.tcpdump,3137,,
