layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,336,IP,322,TCP,302.0,HTTP,282.0,HTTPRequest,282.0,921762408.030182,336,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2064.0,80.0,week3_wednesday.tcpdump,2540,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.048252,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2064.0,week3_wednesday.tcpdump,2541,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,921762408.05845,1078,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2064.0,week3_wednesday.tcpdump,2542,Raw,818.0
Ether,587,IP,573,TCP,553.0,HTTP,533.0,Raw,533.0,921762408.058899,587,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2064.0,week3_wednesday.tcpdump,2543,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.0590132,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2064.0,week3_wednesday.tcpdump,2544,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.0604212,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2064.0,80.0,week3_wednesday.tcpdump,2545,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.0617608,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2064.0,80.0,week3_wednesday.tcpdump,2546,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.063977,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2064.0,week3_wednesday.tcpdump,2547,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.0646052,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2065.0,80.0,week3_wednesday.tcpdump,2548,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.067348,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2065.0,week3_wednesday.tcpdump,2549,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.068006,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2065.0,80.0,week3_wednesday.tcpdump,2550,,
Ether,352,IP,338,TCP,318.0,HTTP,298.0,HTTPRequest,298.0,921762408.068756,352,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2065.0,80.0,week3_wednesday.tcpdump,2551,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.088292,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2065.0,week3_wednesday.tcpdump,2552,,
Ether,728,IP,714,TCP,694.0,HTTP,674.0,HTTPResponse,674.0,921762408.0956948,728,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2065.0,week3_wednesday.tcpdump,2553,Raw,469.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.095791,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2065.0,week3_wednesday.tcpdump,2554,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.096881,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2065.0,80.0,week3_wednesday.tcpdump,2555,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.098606,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2065.0,80.0,week3_wednesday.tcpdump,2556,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.100455,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2065.0,week3_wednesday.tcpdump,2557,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.101575,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2066.0,80.0,week3_wednesday.tcpdump,2558,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.103856,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2066.0,week3_wednesday.tcpdump,2559,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.10455,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2066.0,80.0,week3_wednesday.tcpdump,2560,,
Ether,348,IP,334,TCP,314.0,HTTP,294.0,HTTPRequest,294.0,921762408.105269,348,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2066.0,80.0,week3_wednesday.tcpdump,2561,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.11824,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2066.0,week3_wednesday.tcpdump,2562,,
Ether,331,IP,317,TCP,297.0,HTTP,277.0,HTTPResponse,277.0,921762408.129356,331,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2066.0,week3_wednesday.tcpdump,2563,Raw,73.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.129453,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2066.0,week3_wednesday.tcpdump,2564,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.130316,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2066.0,80.0,week3_wednesday.tcpdump,2565,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.131926,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2066.0,80.0,week3_wednesday.tcpdump,2566,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.133868,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2066.0,week3_wednesday.tcpdump,2567,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.135032,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2067.0,80.0,week3_wednesday.tcpdump,2568,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.13726,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2067.0,week3_wednesday.tcpdump,2569,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.137914,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2067.0,80.0,week3_wednesday.tcpdump,2570,,
Ether,351,IP,337,TCP,317.0,HTTP,297.0,HTTPRequest,297.0,921762408.138648,351,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2067.0,80.0,week3_wednesday.tcpdump,2571,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.1582632,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2067.0,week3_wednesday.tcpdump,2572,,
Ether,361,IP,347,TCP,327.0,HTTP,307.0,HTTPResponse,307.0,921762408.161225,361,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2067.0,week3_wednesday.tcpdump,2573,Raw,75.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.161346,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2067.0,week3_wednesday.tcpdump,2574,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.162199,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2067.0,80.0,week3_wednesday.tcpdump,2575,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.1639508,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2067.0,80.0,week3_wednesday.tcpdump,2576,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.165752,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2067.0,week3_wednesday.tcpdump,2577,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.167088,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2068.0,80.0,week3_wednesday.tcpdump,2578,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.16915,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2068.0,week3_wednesday.tcpdump,2579,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.16981,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2068.0,80.0,week3_wednesday.tcpdump,2580,,
Ether,345,IP,331,TCP,311.0,HTTP,291.0,HTTPRequest,291.0,921762408.170551,345,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2068.0,80.0,week3_wednesday.tcpdump,2581,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,921762408.185818,1078,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2068.0,week3_wednesday.tcpdump,2582,Raw,789.0
Ether,803,IP,789,TCP,769.0,HTTP,749.0,Raw,749.0,921762408.18645,803,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2068.0,week3_wednesday.tcpdump,2583,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.1865633,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2068.0,week3_wednesday.tcpdump,2584,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.187961,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2068.0,80.0,week3_wednesday.tcpdump,2585,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.189791,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2068.0,80.0,week3_wednesday.tcpdump,2586,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.191532,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2068.0,week3_wednesday.tcpdump,2587,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.193046,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2072.0,80.0,week3_wednesday.tcpdump,2588,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.1949213,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2072.0,week3_wednesday.tcpdump,2589,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.195575,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2072.0,80.0,week3_wednesday.tcpdump,2590,,
Ether,348,IP,334,TCP,314.0,HTTP,294.0,HTTPRequest,294.0,921762408.196358,348,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2072.0,80.0,week3_wednesday.tcpdump,2591,,
Ether,331,IP,317,TCP,297.0,HTTP,277.0,HTTPResponse,277.0,921762408.210376,331,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2072.0,week3_wednesday.tcpdump,2592,Raw,73.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.21069,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2072.0,week3_wednesday.tcpdump,2593,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.211277,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2072.0,80.0,week3_wednesday.tcpdump,2594,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2132711,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2072.0,80.0,week3_wednesday.tcpdump,2595,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.214818,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2072.0,week3_wednesday.tcpdump,2596,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.216621,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2073.0,80.0,week3_wednesday.tcpdump,2597,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.218236,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2073.0,week3_wednesday.tcpdump,2598,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.218841,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2073.0,80.0,week3_wednesday.tcpdump,2599,,
Ether,351,IP,337,TCP,317.0,HTTP,297.0,HTTPRequest,297.0,921762408.219572,351,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2073.0,80.0,week3_wednesday.tcpdump,2600,,
Ether,60,ARP,46,Padding,18.0,,,,,921762408.2291312,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_wednesday.tcpdump,2601,,
Ether,60,ARP,46,Padding,18.0,,,,,921762408.232466,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,2602,,
Ether,361,IP,347,TCP,327.0,HTTP,307.0,HTTPResponse,307.0,921762408.237875,361,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2073.0,week3_wednesday.tcpdump,2603,Raw,75.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.237965,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2073.0,week3_wednesday.tcpdump,2604,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.238814,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2073.0,80.0,week3_wednesday.tcpdump,2605,,
Ether,60,ARP,46,Padding,18.0,,,,,921762408.23984,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week3_wednesday.tcpdump,2606,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.240896,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2073.0,80.0,week3_wednesday.tcpdump,2607,,
Ether,60,ARP,46,Padding,18.0,,,,,921762408.242361,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,2608,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.243806,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2073.0,week3_wednesday.tcpdump,2609,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.2443289,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2074.0,80.0,week3_wednesday.tcpdump,2610,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.247196,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2074.0,week3_wednesday.tcpdump,2611,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.247843,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2074.0,80.0,week3_wednesday.tcpdump,2612,,
Ether,352,IP,338,TCP,318.0,HTTP,298.0,HTTPRequest,298.0,921762408.2485688,352,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2074.0,80.0,week3_wednesday.tcpdump,2613,,
Ether,338,IP,324,TCP,304.0,HTTP,284.0,HTTPResponse,284.0,921762408.263,338,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2074.0,week3_wednesday.tcpdump,2614,Raw,52.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.263116,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2074.0,week3_wednesday.tcpdump,2615,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2639368,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2074.0,80.0,week3_wednesday.tcpdump,2616,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.266101,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2074.0,80.0,week3_wednesday.tcpdump,2617,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2674892,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2074.0,week3_wednesday.tcpdump,2618,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.2695608,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2075.0,80.0,week3_wednesday.tcpdump,2619,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.270901,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2075.0,week3_wednesday.tcpdump,2620,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2715528,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2075.0,80.0,week3_wednesday.tcpdump,2621,,
Ether,336,IP,322,TCP,302.0,HTTP,282.0,HTTPRequest,282.0,921762408.272293,336,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2075.0,80.0,week3_wednesday.tcpdump,2622,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.288259,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2075.0,week3_wednesday.tcpdump,2623,,
Ether,346,IP,332,TCP,312.0,HTTP,292.0,HTTPResponse,292.0,921762408.292506,346,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2075.0,week3_wednesday.tcpdump,2624,Raw,60.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2926108,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2075.0,week3_wednesday.tcpdump,2625,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.293444,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2075.0,80.0,week3_wednesday.tcpdump,2626,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.2956632,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2075.0,80.0,week3_wednesday.tcpdump,2627,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.296998,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2075.0,week3_wednesday.tcpdump,2628,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.299281,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2076.0,80.0,week3_wednesday.tcpdump,2629,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.302757,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2076.0,week3_wednesday.tcpdump,2630,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.3034028,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2076.0,80.0,week3_wednesday.tcpdump,2631,,
Ether,350,IP,336,TCP,316.0,HTTP,296.0,HTTPRequest,296.0,921762408.304141,350,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2076.0,80.0,week3_wednesday.tcpdump,2632,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.318288,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2076.0,week3_wednesday.tcpdump,2633,,
Ether,372,IP,358,TCP,338.0,HTTP,318.0,HTTPResponse,318.0,921762408.3190788,372,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2076.0,week3_wednesday.tcpdump,2634,Raw,86.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.3192213,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2076.0,week3_wednesday.tcpdump,2635,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.3201108,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2076.0,80.0,week3_wednesday.tcpdump,2636,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.32236,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2076.0,80.0,week3_wednesday.tcpdump,2637,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.323661,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2076.0,week3_wednesday.tcpdump,2638,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.32613,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,2.0,2077.0,80.0,week3_wednesday.tcpdump,2639,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.329606,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,18.0,80.0,2077.0,week3_wednesday.tcpdump,2640,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.330294,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2077.0,80.0,week3_wednesday.tcpdump,2641,,
Ether,346,IP,332,TCP,312.0,HTTP,292.0,HTTPRequest,292.0,921762408.331033,346,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,24.0,2077.0,80.0,week3_wednesday.tcpdump,2642,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.3482368,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2077.0,week3_wednesday.tcpdump,2643,,
Ether,346,IP,332,TCP,312.0,HTTP,292.0,HTTPResponse,292.0,921762408.357551,346,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,24.0,80.0,2077.0,week3_wednesday.tcpdump,2644,Raw,60.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.357669,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,17.0,80.0,2077.0,week3_wednesday.tcpdump,2645,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.358482,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,16.0,2077.0,80.0,week3_wednesday.tcpdump,2646,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.360886,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.65,17.0,2077.0,80.0,week3_wednesday.tcpdump,2647,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.362026,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.65,172.16.114.207,16.0,80.0,2077.0,week3_wednesday.tcpdump,2648,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.364889,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,2.0,2112.0,80.0,week3_wednesday.tcpdump,2649,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.368352,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,18.0,80.0,2112.0,week3_wednesday.tcpdump,2650,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.369006,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,16.0,2112.0,80.0,week3_wednesday.tcpdump,2651,,
Ether,408,IP,394,TCP,374.0,HTTP,354.0,HTTPRequest,354.0,921762408.369888,408,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,24.0,2112.0,80.0,week3_wednesday.tcpdump,2652,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.388262,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,16.0,80.0,2112.0,week3_wednesday.tcpdump,2653,,
Ether,381,IP,367,TCP,347.0,HTTP,327.0,HTTPResponse,327.0,921762408.398502,381,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,24.0,80.0,2112.0,week3_wednesday.tcpdump,2654,Raw,60.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.398596,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,17.0,80.0,2112.0,week3_wednesday.tcpdump,2655,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.399511,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,16.0,2112.0,80.0,week3_wednesday.tcpdump,2656,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.40211,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,17.0,2112.0,80.0,week3_wednesday.tcpdump,2657,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.403068,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,16.0,80.0,2112.0,week3_wednesday.tcpdump,2658,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.406188,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,2.0,2113.0,80.0,week3_wednesday.tcpdump,2659,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762408.40965,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.67,172.16.114.207,18.0,80.0,2113.0,week3_wednesday.tcpdump,2660,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762408.410308,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.67,16.0,2113.0,80.0,week3_wednesday.tcpdump,2661,,
